30	25	21	33	
29	25	28	27	
39	24	28	18	
26	29	27	27	
22	33	24	30	
28	22	29	30	
21	27	25	36	
36	17	26	30	
28	22	29	30	
31	24	24	30	
24	21	31	33	
28	26	25	30	
25	29	25	30	
29	25	28	27	
26	33	29	21	
27	32	26	24	
25	27	30	27	
27	28	21	33	
28	31	23	27	
32	26	27	24	
26	34	25	24	
23	17	39	30	
21	25	39	24	
24	24	31	30	
29	26	33	21	
32	33	23	21	
23	26	30	30	
27	25	27	30	
23	33	29	24	
22	36	27	24	
31	31	29	18	
31	20	31	27	
33	25	30	21	
26	27	29	27	
29	26	27	27	
28	31	26	24	
35	30	29	15	
28	26	25	30	
29	20	33	27	
28	27	33	21	
27	26	29	27	
26	32	27	24	
27	25	27	30	
23	34	28	24	
22	33	24	30	
24	27	28	30	
19	22	35	33	
26	31	25	27	
34	31	26	18	
27	29	29	24	
22	25	32	30	
27	20	29	33	
29	29	21	30	
21	29	35	24	
22	30	27	30	
25	28	29	27	
32	20	27	30	
30	29	23	27	
32	29	21	27	
14	25	37	33	
31	27	33	18	
29	28	28	24	
22	21	33	33	
33	28	27	21	
33	38	17	21	
26	32	24	27	
25	33	30	21	
31	36	18	24	
21	30	34	24	
29	26	21	33	
17	32	30	30	
24	29	26	30	
32	25	31	21	
34	33	18	24	
25	25	26	33	
25	28	23	33	
29	24	20	36	
35	24	23	27	
22	29	31	27	
30	23	29	27	
23	26	33	27	
24	34	30	21	
27	21	34	27	
27	29	26	27	
23	23	33	30	
23	26	33	27	
22	31	29	27	
28	25	23	33	
33	32	20	24	
27	25	33	24	
27	29	26	27	
19	36	27	27	
22	28	41	18	
27	34	21	27	
23	24	32	30	
23	24	32	30	
16	35	34	24	
24	27	25	33	
33	25	24	27	
23	33	32	21	
23	32	24	30	
30	28	27	24	
28	27	27	27	
25	27	33	24	
21	24	34	30	
23	24	35	27	
28	27	27	27	
32	25	31	21	
24	29	32	24	
27	24	31	27	
27	23	32	27	
18	35	35	21	
28	29	28	24	
30	24	31	24	
21	31	30	27	
24	31	33	21	
18	39	25	27	
31	25	29	24	
25	31	29	24	
33	24	31	21	
29	27	26	27	
21	31	33	24	
25	30	21	33	
33	25	33	18	
32	24	23	30	
26	25	25	33	
30	25	27	27	
22	32	22	33	
20	24	32	33	
21	39	28	21	
26	25	28	30	
31	19	32	27	
24	29	35	21	
32	30	26	21	
30	28	21	30	
22	26	31	30	
29	26	27	27	
25	30	27	27	
26	29	27	27	
27	28	30	24	
38	26	18	27	
29	34	19	27	
21	19	39	30	
39	30	19	21	
30	39	19	21	
31	26	31	21	
28	22	23	36	
37	27	15	30	
28	24	27	30	
25	27	27	30	
25	27	24	33	
27	21	34	27	
26	26	21	36	
32	16	28	33	
30	28	27	24	
30	19	21	39	
23	32	24	30	
22	30	30	27	
27	26	35	21	
26	26	30	27	
20	34	28	27	
26	30	26	27	
30	22	24	33	
28	37	26	18	
36	26	26	21	
31	22	32	24	
29	30	26	24	
23	24	35	27	
23	23	33	30	
21	32	32	24	
34	26	25	24	
30	30	28	21	
33	24	25	27	
18	37	27	27	
27	26	32	24	
27	35	20	27	
25	26	22	36	
30	22	24	33	
26	34	31	18	
36	29	17	27	
28	27	33	21	
32	24	32	21	
26	29	30	24	
23	30	29	27	
25	32	31	21	
15	35	35	24	
25	30	24	30	
28	28	26	27	
31	30	18	30	
31	27	27	24	
35	24	20	30	
24	32	26	27	
20	25	28	36	
32	31	22	24	
25	32	31	21	
27	26	35	21	
24	21	43	21	
31	24	30	24	
26	27	26	30	
29	30	20	30	
25	23	31	30	
26	23	39	21	
31	31	20	27	
26	26	27	30	
30	28	27	24	
30	25	30	24	
23	31	22	33	
25	28	29	27	
31	29	25	24	
22	24	33	30	
32	24	23	30	
34	16	23	36	
32	23	30	24	
27	23	29	30	
24	32	26	27	
23	32	24	30	
29	25	31	24	
24	34	24	27	
29	25	22	33	
25	29	25	30	
29	33	23	24	
31	28	29	21	
30	29	20	30	
34	27	33	15	
32	31	25	21	
25	20	31	33	
30	24	22	33	
21	25	27	36	
14	29	33	33	
29	31	25	24	
33	30	22	24	
25	24	27	33	
27	30	25	27	
33	22	27	27	
25	25	26	33	
22	25	41	21	
39	30	25	15	
35	32	21	21	
26	24	26	33	
30	33	28	18	
29	28	28	24	
25	29	19	36	
22	24	33	30	
29	25	28	27	
23	30	32	24	
34	23	25	27	
26	31	28	24	
20	25	22	42	
33	17	35	24	
32	24	23	30	
28	29	25	27	
29	25	28	27	
23	22	37	27	
